#,Seccion,Area,Nombre Area,Subarea,Nombre Subarea,Tipo,Pregunta,Opcion A,Opcion B,Opcion C,Respuesta correcta,Explicacion,Dificultad,Imagen URL,Tags,Piloto,Veces visto,Veces correcto,Stimulus ID,ID,Creada
883,transversal,1,Comprension Lectora,3,Ambito de participacion social,multireactivo,¿Cual es el quorum minimo necesario para que la asamblea sea valida en primera convocatoria?,El 50% mas uno de los vecinos registrados,Al menos 100 personas en el patio del centro comunitario,Cualquier numero de asistentes sin minimo,A,"El texto especifica explicitamente: 'El quorum minimo es del 50% mas uno de los vecinos registrados'. Solo si no se alcanza este numero, la segunda convocatoria opera con los presentes.",easy,,,no,0,0,0dfea5bb-fca1-4978-92f1-7cb1ead488bc,c4b02ea4-a403-406e-bf0d-7e682550d41e,2026-05-29T02:30:02.911398+00:00
884,transversal,1,Comprension Lectora,3,Ambito de participacion social,multireactivo,¿Que pueden hacer los ciudadanos para movilizarse durante el periodo del cierre?,"Tomar las avenidas Hidalgo, Juarez o Constitucion como rutas alternas, y consultar las rutas modificadas del transporte publico","Solo caminar por pasarelas, ya que ningun vehiculo podra circular en absoluto",Esperar hasta despues del 27 de junio para realizar cualquier traslado en la zona,A,"El texto indica rutas alternas concretas (Hidalgo, Juarez, Constitucion), notifica que las rutas 12, 45 y 78 se modifican y da un portal para consultar. El paso peatonal y de emergencia tambien se mantiene.",medium,,,no,0,0,970f7eb7-c45b-45a2-88c6-775559dc4c74,4486a8d8-6d91-417b-945e-49ec522631fd,2026-05-29T02:30:02.911398+00:00
885,transversal,1,Comprension Lectora,3,Ambito de participacion social,multireactivo,"Segun el texto, ¿que beneficios genera reforestar mas alla de plantar arboles?","Capturar carbono, mejorar la calidad del aire y preservar la biodiversidad local",Generar ingresos economicos directos para la asociacion mediante la venta de madera,Solo embellecer el parque para uso recreativo de las familias del area,A,"El parrafo final menciona tres beneficios concretos: capturar carbono, mejorar la calidad del aire y preservar la biodiversidad. No hay mencion a venta de madera ni a usos puramente recreativos.",medium,,,no,0,0,4cfc50b7-efa4-48d2-876e-38722536e39c,e2ca500b-2d9b-4ef3-bdf5-e9b8867f41d6,2026-05-29T02:30:02.911398+00:00
886,transversal,1,Comprension Lectora,3,Ambito de participacion social,multireactivo,¿Cual es el proposito principal del cierre vial anunciado en la nota informativa?,Realizar mantenimiento mayor del drenaje para prevenir inundaciones en temporada de lluvias,Construir una nueva avenida de cuatro carriles en sustitucion de la actual,Reparar las luminarias y bancas del camellon central,A,El texto especifica que se trata de 'mantenimiento mayor en el sistema de drenaje' y que 'es indispensable para prevenir inundaciones durante la proxima temporada de lluvias'. No hay mencion de construccion ni luminarias.,easy,,,no,0,0,970f7eb7-c45b-45a2-88c6-775559dc4c74,3f842671-69c3-40de-ac47-9c83aacae833,2026-05-29T02:30:02.911398+00:00
887,transversal,2,Redaccion Indirecta,1,Ambito de estudio,single,¿Cual es el uso correcto del verbo 'haber' en una oracion impersonal?,Hubieron muchos estudiantes en la conferencia,Habia muchos estudiantes en la conferencia,Habian muchos estudiantes en la conferencia,B,"'Haber' impersonal SIEMPRE es singular: habia, hubo, habra. 'Habian' es un error frecuente. Lo correcto es 'habia muchos estudiantes'.",medium,,,no,0,0,,563bc79c-5898-4102-9d7c-9c1809cc491f,2026-05-29T02:23:04.477261+00:00
888,transversal,2,Redaccion Indirecta,1,Ambito de estudio,single,Elija la oración mejor redactada para abrir un informe técnico académico:,El presente informe es para presentar los resultados de la investigación que se hizo sobre la temática del cambio climático y sus efectos en el agro,El presente informe presenta los resultados de la investigación realizada sobre los efectos del cambio climático en la agricultura mexicana entre 2020 y 2025,Hicimos una investigación de cambio climático y agricultura y aquí van los resultados,B,"B es concisa, formal, evita redundancias ('es para presentar... los resultados') y delimita el objeto de estudio (efectos, sector, país, periodo). A repite verbos ('presentar... presentar') y usa muletillas ('temática'). C es informal e imprecisa.",medium,,"redaccion,formal,academico",no,0,0,,0651962e-e1ce-515f-9a4b-d616c0434bba,2026-05-30T17:06:13.450175
889,transversal,2,Redaccion Indirecta,1,Ambito de estudio,single,Selecciona la palabra correctamente acentuada:,exámen,examen,examén,B,"'Examen' es grave terminada en N, pero NO lleva tilde por excepcion (las reglas dicen que graves terminadas en N/S/vocal no llevan, salvo otras consideraciones). La RAE acepta 'examen' sin tilde. En plural si: 'examenes'.",hard,,,no,0,0,,ee4b6025-6dae-49d0-87e7-ff67f1e9e64b,2026-05-29T02:23:04.477261+00:00
890,transversal,2,Redaccion Indirecta,1,Ambito de estudio,single,Identifica el error en la siguiente oracion: 'El investigador analizo los datos y los resultados fueron sorprendentes los cuales fueron publicados.',Hay un uso incorrecto del verbo 'analizar',Faltan signos de puntuacion y la oracion mezcla ideas sin pausas,Esta perfectamente redactada,B,La oracion encadena tres ideas sin pausas. Correcto: 'El investigador analizo los datos. Los resultados fueron sorprendentes y fueron publicados.',medium,,,no,0,0,,db5d1ab9-d89e-496c-a288-152b6855e2b8,2026-05-29T02:23:04.477261+00:00
891,transversal,2,Redaccion Indirecta,1,Ambito de estudio,single,¿Cual es el conector adecuado para iniciar la conclusion de un ensayo academico?,"En conclusion,","Por ejemplo,","Sin embargo,",A,'En conclusion' o 'Para finalizar' son conectores de cierre. 'Sin embargo' es de contraste; 'Por ejemplo' es de ejemplificacion.,easy,,,no,0,0,,756eed06-5b4a-404b-90f9-04d953868294,2026-05-29T02:23:04.477261+00:00
892,transversal,2,Redaccion Indirecta,1,Ambito de estudio,single,Identifique la versión del siguiente enunciado que respeta las normas ortográficas y gramaticales del español académico:,"Apesar de los avances tecnológicos, todavia existen brechas educativas en las zonas rurales","A pesar de los avances tecnológicos, todavía existen brechas educativas en las zonas rurales","A-pesar de los avances tecnologicos, todavia existen brechas-educativas en las zonas-rurales",B,"'A pesar' se escribe en dos palabras y 'todavía' lleva tilde (palabra grave terminada en vocal acentuada en la i, hiato). 'tecnológicos' lleva tilde por ser esdrújula. C añade guiones incorrectos.",easy,,"ortografia,acentuacion,formal",no,0,0,,8acee831-1ecf-5c0c-9424-48bdb53205b8,2026-05-30T17:06:13.450265
893,transversal,2,Redaccion Indirecta,1,Ambito de estudio,single,Identifica la oracion que presenta concordancia incorrecta entre sujeto y verbo: ___ propuesta de los estudiantes fueron aprobadas por el consejo academico.,Las / fue aprobada (incorrecta — falta concordancia en numero),Las / fueron aprobadas (correcta),La / fueron aprobadas (incorrecta — debe ser 'fue aprobada'),C,"Si el sujeto es singular ('la propuesta'), el verbo debe ser singular ('fue aprobada'). 'Los estudiantes' es complemento, no sujeto.",medium,,,no,0,0,,f1fa8954-c279-4fb7-a368-08335097a443,2026-05-29T02:23:04.477261+00:00
894,transversal,2,Redaccion Indirecta,1,Ambito de estudio,single,"Para mejorar la cohesión, ¿qué conector es el más adecuado para enlazar las dos oraciones siguientes? 'Las pruebas unitarias detectan errores tempranamente. _____ no garantizan que el sistema cumpla los requerimientos de negocio.'",Por ejemplo,Sin embargo,Por lo tanto,B,"Las dos oraciones presentan ideas contrastantes: una virtud y una limitación de las pruebas unitarias. 'Sin embargo' (conector adversativo) marca este contraste. 'Por ejemplo' es ilustrativo y 'por lo tanto' es consecutivo, ninguno encaja.",easy,,"redaccion,conectores,cohesion",no,0,0,,ab045ce0-e3f7-5970-acdc-411df6afb5e3,2026-05-30T17:06:13.450289
895,transversal,2,Redaccion Indirecta,1,Ambito de estudio,single,"En el resumen (abstract) de un articulo academico, ¿que NO debe incluirse?",Resultados principales,Opiniones personales sin sustento,Objetivo del estudio,B,"El abstract debe ser objetivo: incluye proposito, metodologia, resultados y conclusiones. No deben aparecer opiniones personales sin sustento o juicios subjetivos.",easy,,,no,0,0,,597cc8d5-3885-413e-8ddd-d3aeb5275a48,2026-05-29T02:23:04.477261+00:00
896,transversal,2,Redaccion Indirecta,1,Ambito de estudio,single,¿Que conector expresa CAUSA en un texto academico?,Sin embargo,Ademas,Debido a que,C,"'Debido a que', 'porque', 'puesto que', 'ya que' expresan causa. 'Sin embargo' es contraste; 'ademas' es adicion.",easy,,,no,0,0,,55a8bbd7-5f4a-4050-9d6b-d74b953a4efd,2026-05-29T02:23:04.477261+00:00
897,transversal,2,Redaccion Indirecta,1,Ambito de estudio,single,Identifica la oracion que requiere coma obligatoria:,Los alumnos aprobaron el examen final,El profesor explico el tema con claridad,El estudio sin embargo arrojo resultados inesperados,C,"Los conectores parenteticos como 'sin embargo', 'no obstante', 'por tanto' se separan con comas: 'El estudio, sin embargo, arrojo resultados inesperados.'",medium,,,no,0,0,,b89a2fcb-70a6-46ff-bc19-f98a985ba3a8,2026-05-29T02:23:04.477261+00:00
898,transversal,2,Redaccion Indirecta,1,Ambito de estudio,single,¿Cual es el uso correcto de los dos puntos (:) en redaccion academica?,"Para introducir una enumeracion, una cita textual o una conclusion",Para separar el sujeto del verbo,Para indicar pausas largas dentro de una oracion,A,"Los dos puntos introducen: enumeraciones ('hay tres tipos: A, B y C'), citas textuales ('dijo: ...') y conclusiones ('en resumen: ...'). Nunca separan sujeto y verbo.",easy,,,no,0,0,,38aa58d1-5ed0-4bae-84ec-311ac6be5a1c,2026-05-29T02:23:04.477261+00:00
899,transversal,2,Redaccion Indirecta,1,Ambito de estudio,single,Selecciona la oracion que utiliza correctamente el gerundio:,"Estudiando mucho, aprobe el examen","El estudiante salio del aula, llegando a su casa una hora despues",Compre un libro hablando de fisica cuantica,A,El gerundio expresa accion simultanea o anterior. (a) es correcto (estudiar+aprobar simultaneos). (b) es gerundio de posterioridad (incorrecto); (c) es de complemento (incorrecto).,hard,,,no,0,0,,9279d884-448d-42b2-acda-977f83299d94,2026-05-29T02:23:04.477261+00:00
900,transversal,2,Redaccion Indirecta,1,Ambito de estudio,single,¿Cual palabra es un sinonimo academico de 'usar' apropiado en una tesis?,Manejar,Emplear / Utilizar,Manosear,B,"'Emplear' y 'utilizar' son sinonimos formales de 'usar', adecuados para textos academicos. 'Manejar' tiene otros matices; 'manosear' es informal.",easy,,,no,0,0,,37e7d245-79cc-4b17-8057-efc31a18c383,2026-05-29T02:23:04.477261+00:00
901,transversal,2,Redaccion Indirecta,1,Ambito de estudio,single,"En una tesis, ¿cual es el orden logico correcto de los capitulos?","Conclusiones, marco teorico, introduccion, metodologia, resultados","Introduccion, marco teorico, metodologia, resultados, conclusiones","Resultados, introduccion, conclusiones, metodologia, marco teorico",B,"Estructura academica estandar: contexto (introduccion), fundamento teorico, como se hizo (metodologia), que se encontro (resultados) y que significa (conclusiones).",easy,,,no,0,0,,2dd9586d-f968-40f8-84e7-dc33978e759e,2026-05-29T02:23:04.477261+00:00
902,transversal,2,Redaccion Indirecta,2,Ambito de participacion social,single,¿Que elemento NO debe contener una solicitud formal?,Amenazas o lenguaje agresivo,Razon de la solicitud expresada con claridad,Datos del solicitante y destinatario,A,Una solicitud formal debe ser respetuosa. Las amenazas o agresiones invalidan el documento y pueden tener consecuencias legales.,easy,,,no,0,0,,7695d09b-7418-40e3-896c-9e0385c8b9cf,2026-05-29T02:23:04.477261+00:00
903,transversal,2,Redaccion Indirecta,2,Ambito de participacion social,single,Identifica el conector adecuado para introducir una propuesta en una reunion comunitaria:,"Por lo tanto,",Proponemos que,"Sin embargo,",B,'Proponemos que' introduce explicitamente una propuesta. 'Sin embargo' es contraste; 'por lo tanto' es consecuencia.,easy,,,no,0,0,,3d9e785d-90ee-404f-90f2-0e3742fb6d9d,2026-05-29T02:23:04.477261+00:00
904,transversal,2,Redaccion Indirecta,2,Ambito de participacion social,single,Usted debe redactar una carta a la administración del condominio para reportar una fuga de agua común. Elija el inicio más apropiado en registro formal:,"Hola! Hay una fuga horrible en el pasillo, vénganla a arreglar ya","Por medio de la presente, me dirijo a ustedes para reportar una fuga de agua localizada en el pasillo del segundo piso, que requiere atención inmediata","OYE, ARREGLA LA FUGA",B,"B usa fórmula de apertura formal, identifica el problema con precisión (ubicación) y solicita la acción. A es informal y emotivo. C es agresivo y carece de respeto institucional.",easy,,"redaccion,carta-formal,registro",no,0,0,,3e4803ae-d769-5400-bdfd-43a2869f6fe0,2026-05-30T17:06:13.450455
905,transversal,2,Redaccion Indirecta,2,Ambito de participacion social,single,Identifique la versión correcta del siguiente fragmento para una solicitud dirigida a una autoridad pública:,Por lo cual le pido a usted que halla una solución al problema del transporte,Por lo cual le solicito que haya una solución al problema del transporte público en la colonia,Por lo cual te pido que halla una solucion al problema del transporte,B,'Haya' (del verbo haber) es la forma correcta; 'halla' es del verbo hallar (encontrar). El uso de 'le' y 'solicito' mantiene el registro formal y 'usted'. C usa tuteo informal y errores ortográficos.,medium,,"ortografia,homofonos,registro-formal",no,0,0,,71ed61bc-2d9d-532c-ad49-d4ae24c486c5,2026-05-30T17:06:13.450466
906,transversal,2,Redaccion Indirecta,2,Ambito de participacion social,single,Una hoja informativa comunitaria debe priorizar:,"Claridad, brevedad y datos esenciales (que, cuando, donde, como, por que)",Imagenes decorativas sobre informacion concreta,Lenguaje complejo y tecnico que demuestre erudicion,A,"Una hoja informativa busca comunicar rapido: las 5W (que, cuando, donde, como, por que) en lenguaje accesible. Complejidad innecesaria excluye a parte del publico.",easy,,,no,0,0,,1ffc9f20-6e06-4c13-a8c6-9f58bf19a25c,2026-05-29T02:23:04.477261+00:00
907,transversal,2,Redaccion Indirecta,2,Ambito de participacion social,single,"En un comunicado oficial de una organizacion, ¿cual es la mejor forma de redactar el inicio?",'La organizacion XYZ informa a la comunidad que...',"'Que onda banda, hay algo nuevo...'",'Hola a todos! Queremos contarles que...',A,Un comunicado oficial requiere un tono formal e impersonal. 'La organizacion XYZ informa' establece autoridad y objetividad. Las opciones (a) y (c) son informales/coloquiales.,easy,,,no,0,0,,ceaa3530-c6bd-4fe3-ba91-734f486eadca,2026-05-29T02:23:04.477261+00:00
908,transversal,2,Redaccion Indirecta,2,Ambito de participacion social,single,¿Que verbo modal expresa una solicitud cortes en una carta formal?,Tienes que...,Quiero que...,Agradeceria que...,C,"'Agradeceria que', 'le solicito amablemente', 'seria posible' expresan cortesia. 'Quiero' es directo; 'tienes que' es imperativo, inadecuado para autoridades.",medium,,,no,0,0,,a0523928-454f-4467-a4b2-17582cdc4ef9,2026-05-29T02:23:04.477261+00:00
